Año,Mes,Mes_num,Accion,Tipo,Hora,Cantidad
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,5,84
2022,Julio,7,Intervenciones,Violencia familiar en curso,6,71
2022,Agosto,8,Intervenciones,Violencia familiar en curso,6,60
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,6,63
2022,Octubre,10,Intervenciones,Violencia familiar en curso,6,79
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,6,66
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,6,69
2022,Julio,7,Intervenciones,Violencia familiar en curso,7,87
2022,Agosto,8,Intervenciones,Violencia familiar en curso,7,52
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,7,70
2022,Octubre,10,Intervenciones,Violencia familiar en curso,7,68
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,7,48
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,7,69
2022,Julio,7,Intervenciones,Violencia familiar en curso,8,68
2022,Agosto,8,Intervenciones,Violencia familiar en curso,8,52
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,8,72
2022,Octubre,10,Intervenciones,Violencia familiar en curso,8,76
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,8,77
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,8,72
2022,Julio,7,Intervenciones,Violencia familiar en curso,9,75
2022,Agosto,8,Intervenciones,Violencia familiar en curso,9,83
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,9,81
2022,Octubre,10,Intervenciones,Violencia familiar en curso,9,94
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,9,71
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,9,107
2022,Julio,7,Intervenciones,Violencia familiar en curso,10,112
2022,Agosto,8,Intervenciones,Violencia familiar en curso,10,105
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,10,77
2022,Octubre,10,Intervenciones,Violencia familiar en curso,10,120
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,10,106
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,10,108
2022,Julio,7,Intervenciones,Violencia familiar en curso,11,142
2022,Agosto,8,Intervenciones,Violencia familiar en curso,11,115
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,11,121
2022,Octubre,10,Intervenciones,Violencia familiar en curso,11,147
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,11,120
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,11,149
2022,Julio,7,Intervenciones,Violencia familiar en curso,12,150
2022,Agosto,8,Intervenciones,Violencia familiar en curso,12,171
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,12,164
2022,Octubre,10,Intervenciones,Violencia familiar en curso,12,190
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,12,176
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,12,155
2022,Julio,7,Intervenciones,Violencia familiar en curso,13,180
2022,Agosto,8,Intervenciones,Violencia familiar en curso,13,186
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,13,175
2022,Octubre,10,Intervenciones,Violencia familiar en curso,13,202
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,13,174
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,13,167
2022,Julio,7,Intervenciones,Violencia familiar en curso,14,164
2022,Agosto,8,Intervenciones,Violencia familiar en curso,14,204
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,14,189
2022,Octubre,10,Intervenciones,Violencia familiar en curso,14,210
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,14,161
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,14,164
2022,Julio,7,Intervenciones,Violencia familiar en curso,15,156
2022,Agosto,8,Intervenciones,Violencia familiar en curso,15,171
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,15,150
2022,Octubre,10,Intervenciones,Violencia familiar en curso,15,181
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,15,149
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,15,170
2022,Julio,7,Intervenciones,Violencia familiar en curso,16,148
2022,Agosto,8,Intervenciones,Violencia familiar en curso,16,139
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,16,124
2022,Octubre,10,Intervenciones,Violencia familiar en curso,16,147
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,16,117
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,16,137
2022,Julio,7,Intervenciones,Violencia familiar en curso,17,160
2022,Agosto,8,Intervenciones,Violencia familiar en curso,17,129
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,17,117
2022,Octubre,10,Intervenciones,Violencia familiar en curso,17,187
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,17,115
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,17,141
2022,Julio,7,Intervenciones,Violencia familiar en curso,18,156
2022,Agosto,8,Intervenciones,Violencia familiar en curso,18,142
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,18,136
2022,Octubre,10,Intervenciones,Violencia familiar en curso,18,160
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,18,112
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,18,151
2022,Julio,7,Intervenciones,Violencia familiar en curso,19,189
2022,Agosto,8,Intervenciones,Violencia familiar en curso,19,192
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,19,195
2022,Octubre,10,Intervenciones,Violencia familiar en curso,19,208
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,19,165
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,19,176
2022,Julio,7,Intervenciones,Violencia familiar en curso,20,171
2022,Agosto,8,Intervenciones,Violencia familiar en curso,20,178
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,20,193
2022,Octubre,10,Intervenciones,Violencia familiar en curso,20,243
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,20,182
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,20,210
2022,Julio,7,Intervenciones,Violencia familiar en curso,21,210
2022,Agosto,8,Intervenciones,Violencia familiar en curso,21,179
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,21,192
2022,Octubre,10,Intervenciones,Violencia familiar en curso,21,265
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,21,174
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,21,217
2022,Julio,7,Intervenciones,Violencia familiar en curso,22,231
2022,Agosto,8,Intervenciones,Violencia familiar en curso,22,242
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,22,213
2022,Octubre,10,Intervenciones,Violencia familiar en curso,22,272
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,22,174
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,22,240
2022,Julio,7,Intervenciones,Violencia familiar en curso,23,205
2022,Agosto,8,Intervenciones,Violencia familiar en curso,23,177
2022,Septiembre,9,Intervenciones,Violencia familiar en curso,23,210
2022,Octubre,10,Intervenciones,Violencia familiar en curso,23,240
2022,Noviembre,11,Intervenciones,Violencia familiar en curso,23,210
2022,Diciembre,12,Intervenciones,Violencia familiar en curso,23,238
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,0,1
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,0,2
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,0,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,0,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,0,1
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,0,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,1,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,1,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,1,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,1,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,1,1
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,1,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,2,3
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,2,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,2,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,2,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,2,2
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,2,3
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,3,2
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,3,1
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,3,1
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,3,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,3,1
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,3,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,4,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,4,2
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,4,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,4,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,4,2
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,4,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,5,3
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,5,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,5,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,5,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,5,3
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,5,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,6,3
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,6,3
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,6,1
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,6,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,6,1
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,6,2
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,7,1
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,7,2
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,7,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,7,2
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,7,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,7,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,8,1
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,8,1
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,8,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,8,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,8,1
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,8,2
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,9,1
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,9,1
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,9,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,9,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,9,1
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,9,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,10,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,10,3
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,10,1
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,10,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,10,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,10,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,11,3
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,11,1
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,11,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,11,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,11,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,11,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,12,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,12,1
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,12,1
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,12,3
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,12,1
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,12,2
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,13,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,13,2
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,13,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,13,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,13,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,13,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,14,1
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,14,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,14,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,14,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,14,1
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,14,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,15,1
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,15,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,15,3
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,15,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,15,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,15,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,16,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,16,1
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,16,1
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,16,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,16,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,16,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,17,1
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,17,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,17,1
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,17,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,17,2
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,17,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,18,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,18,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,18,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,18,2
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,18,1
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,18,2
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,19,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,19,4
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,19,1
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,19,2
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,19,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,19,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,20,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,20,1
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,20,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,20,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,20,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,20,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,21,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,21,1
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,21,1
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,21,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,21,2
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,21,3
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,22,1
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,22,2
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,22,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,22,2
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,22,3
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,22,2
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,23,1
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,23,3
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,23,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,23,1
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,23,1
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,23,1
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,0,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,0,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,0,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,0,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,0,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,0,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,1,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,1,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,1,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,1,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,1,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,1,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,2,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,2,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,2,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,2,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,2,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,2,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,3,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,3,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,3,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,3,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,3,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,3,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,4,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,4,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,4,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,4,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,4,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,4,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,5,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,5,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,5,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,5,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,5,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,5,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,6,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,6,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,6,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,6,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,6,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,6,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,7,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,7,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,7,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,7,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,7,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,7,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,8,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,8,0
2022,Septiembre,9,Intervenciones SAMEC,Abuso sexual,8,0
2022,Octubre,10,Intervenciones SAMEC,Abuso sexual,8,0
2022,Noviembre,11,Intervenciones SAMEC,Abuso sexual,8,0
2022,Diciembre,12,Intervenciones SAMEC,Abuso sexual,8,0
2022,Julio,7,Intervenciones SAMEC,Abuso sexual,9,0
2022,Agosto,8,Intervenciones SAMEC,Abuso sexual,9,0
